id;name;taxId;gender;dateOfBirth;status;externalCode;isEnriched;enrichedAt;enrichedBy;createdAt;createdBy;updatedAt;updatedBy;phone;email
1878;Srta. Giovanna Santos Farias;706.229.023-35;;30/09/1994;2;;False;;;13/04/2024 09:46;brunocastro;13/04/2024 09:46;brunocastro;5,555198E+12;daniela@yahoo.com.br
1879;Yasmin Emilly Ramos;737.362.170-41;F;30/10/1989;2;KYC6J17D;False;;;26/06/2024 19:04;miguelpinto;26/06/2024 19:04;miguelpinto;5,558195E+12;luiz@gmail.com
1880;Dra. Arthur Viana;19.461.325/2177-09;M;04/08/1983;2;XY7VDGXV;True;25/03/2024 14:07;rafaelamota;15/12/2024 21:31;juliananascimento;15/12/2024 21:31;juliananascimento;5,551190E+12;leticia17@bol.com.br
1881;Dr. Rafaela Freitas;49.559.504/5362-52;F;26/05/1985;1;GFKJFQPA;True;06/05/2024 10:50;danilomonteiro55;29/04/2025 04:01;carlosalves83;03/01/2025 00:02;danilofreitas;5,555197E+12;daniela@gmail.com
1882;Sophie Bianca Almeida Ribeiro;68.607.743/1141-57;;23/09/1985;2;6JBLHC1U;False;;;29/09/2024 09:18;daniloalmeida;13/10/2024 02:25;viniciusluz40;5,558200E+12;diego@uol.com.br
1883;Joaquim Silva;269.123.922-44;O;18/09/1997;2;;True;02/09/2024 13:18;luiznogueira54;04/05/2024 13:50;felipecarvalho;13/09/2024 00:11;fernandacavalcanti;5,554191E+12;alice@bol.com.br
1884;Lorenzo Duarte;199.580.998-75;O;25/02/1951;1;;False;;;10/03/2025 13:31;luizfreitas;10/03/2025 13:31;luizfreitas;5,553194E+12;natalia@ig.com.br
1885;Sra. Arthur Cruz;349.588.693-16;;30/04/1972;1;;True;14/11/2024 16:49;yasminrezende42;04/03/2025 04:41;yasminramos74;04/03/2025 04:41;yasminramos74;5,552200E+12;gabriel@gmail.com
1886;Dr. Pietra Farias;19.679.300/6625-98;F;06/11/1983;2;REYHR6SA;False;;;13/06/2024 22:41;alexandremendes;25/03/2025 11:18;danielateixeira;5,558195E+12;enzo@ig.com.br
1887;Sra. Aline Rebeca Porto;17.603.204/4195-46;;09/11/1980;2;;True;11/01/2025 01:48;viniciusgomes;17/03/2024 02:07;patriciaduarte;17/03/2024 02:07;patriciaduarte;5,556199E+12;rebeca@uol.com.br
1888;Sr. Ricardo Duarte;19.531.100/6598-68;;10/02/1985;1;;True;17/10/2024 03:33;paulomata45;22/12/2023 21:17;leticiaferreira;11/07/2024 10:46;julianacaldeira;5,554198E+12;danilo@hotmail.com
1889;Sr. Noah Pires;370.384.963-98;;06/09/1952;1;;False;;;13/03/2025 08:53;larapeixoto1;20/01/2024 00:49;larissarodrigues;5,552200E+12;andre@ig.com.br
1890;Gabriel Rezende;546.083.338-46;M;13/09/1949;1;K6QFJREM;True;28/05/2024 22:51;danilosilva;22/12/2024 19:16;amandamelo46;22/12/2024 19:16;amandamelo46;5,552191E+12;fernanda@ig.com.br
1891;Dra. Raquel Igor Araújo;12.674.778/3632-56;;26/06/1950;1;;True;20/02/2025 11:03;amandarocha;11/04/2025 00:54;viniciusduarte;04/01/2025 09:03;caiocruz;5,554199E+12;bruno@yahoo.com.br
1892;Stella Ramos Azevedo;68.974.884/1309-16;;14/03/1958;2;DKNS8P4M;False;;;10/11/2024 08:51;paulomelo;10/11/2024 08:51;paulomelo;5,554192E+12;amanda@uol.com.br
1893;Leandro Pinto;052.708.046-82;O;22/12/1980;1;LYKH7WTT;False;;;25/12/2023 07:40;analima;20/01/2025 11:24;marianajesus;5,552200E+12;vitor66@ig.com.br
1894;Srta. Otávio Carlos Cavalcanti;18.285.646/9391-06;O;29/08/1950;1;RYO48EWE;False;;;12/03/2025 14:36;camilapaz10;17/01/2024 05:57;henriquesilva96;5,555196E+12;marina53@ig.com.br
1895;Heitor Mota;282.422.975-89;M;08/09/1964;2;RL2RON82;False;;;17/03/2025 07:24;lucasoliveira23;09/04/2025 23:35;matheusconceicao;5,557191E+12;marina@bol.com.br
1896;Amanda Nicole Mendes Conceição;245.867.779-91;;17/12/1986;1;;True;14/02/2024 16:07;anacostela76;14/01/2024 03:23;diegoaraujo83;23/06/2024 22:52;ceciliaalves19;5,551190E+12;alice@ig.com.br
1897;Dra. Camila Rebeca Rocha Rosa;354.777.921-45;F;26/03/1985;2;;True;05/03/2025 20:30;alinereis99;10/10/2023 02:01;andrenascimento38;29/01/2025 16:59;melissarosa82;5,554197E+12;danilo66@uol.com.br
1898;Dra. Nicole Araújo;75.122.166/1564-57;;08/07/1973;1;;True;08/11/2023 10:35;manuelacorreia39;27/10/2023 12:31;nicolecorreia;18/11/2024 16:36;vitorrocha72;5,558191E+12;joao@yahoo.com.br
1899;Sr. Aurora Bianca Paz Silveira;393.554.831-43;;28/01/1994;1;D4YXQR2P;False;;;01/09/2024 02:10;ricardocunha;02/12/2023 23:42;leonardobarros84;5,554196E+12;melissa@uol.com.br
1900;Srta. Maitê Cardoso;10.143.104/1170-02;;21/04/2002;1;5QZSNWEI;True;07/02/2024 15:51;carlosmelo;29/04/2025 01:42;thiagogoncalves;13/10/2024 15:51;marcelofreitas61;5,557198E+12;isabella71@yahoo.com.br
1901;Sr. Carolina Vieira;89.322.449/4464-77;O;29/01/1946;2;;False;;;27/04/2025 04:28;juliafreitas;27/04/2025 04:28;juliafreitas;5,558191E+12;mariana93@uol.com.br
1902;Caio Gonçalves;123.296.965-27;M;26/04/1956;1;LFNC556A;True;24/01/2024 22:49;gabrielacardoso42;03/03/2025 16:47;arthuroliveira86;25/04/2024 18:39;rebecadias;5,553192E+12;marcos57@gmail.com
1903;Dr. Arthur Catarina Viana;64.762.567/8013-00;;14/07/1998;1;;True;12/09/2024 01:12;leonardooliveira;28/11/2023 02:56;leonardorodrigues;06/05/2024 05:26;ceciliacosta72;5,553191E+12;laura@uol.com.br
1904;Alana Rebeca Viana Almeida;67.769.696/9097-07;;07/01/1968;1;;False;;;14/02/2025 11:11;igornascimento;14/02/2025 11:11;igornascimento;5,558193E+12;bruna@bol.com.br
1905;Sra. Théo Eduardo Moreira;421.180.223-42;M;23/08/1976;2;;True;14/10/2024 08:38;patriciacosta;20/07/2024 18:55;carolinanogueira4;13/12/2024 02:03;brunopaz5;5,558197E+12;davi@gmail.com
1906;Dr. Letícia Sales Nascimento;47.955.686/7898-58;;04/02/2003;1;;False;;;10/03/2024 00:44;caiomendes29;10/03/2024 00:44;caiomendes29;5,552193E+12;julia@yahoo.com.br
1907;Srta. Luiz Campos;84.410.937/4046-72;O;15/03/1974;1;VQMX7T9G;True;26/03/2024 02:26;rafaelsilveira98;06/09/2024 11:48;davimata;22/03/2024 18:15;nicolecostela;5,552200E+12;caio83@bol.com.br
1908;Sra. Vitor Moraes;259.756.957-80;M;20/02/1961;1;;False;;;23/12/2024 09:56;vitorporto47;23/12/2024 09:56;vitorporto47;5,558195E+12;pedro@uol.com.br
1909;Dra. Felipe Isaac Silveira;305.851.821-15;M;26/10/1989;2;KSDW8QTM;False;;;16/12/2023 00:51;enzoduarte;16/12/2023 00:51;enzoduarte;5,558197E+12;ricardo67@bol.com.br
1910;Srta. Matheus Camila Novaes;121.613.640-01;;11/07/1968;1;;True;06/01/2025 21:03;felipenogueira;17/11/2024 20:59;thiagofarias64;06/03/2024 14:05;juliacavalcanti;5,552197E+12;beatriz61@uol.com.br
1911;Gustavo Leonardo Caldeira;33.768.825/2138-02;;25/11/1983;1;NQ3PH6FG;True;24/02/2025 11:25;sophiapires;02/01/2024 18:58;marcelorosa;10/07/2024 03:17;miguelconceicao63;5,553200E+12;gabriel71@bol.com.br
1912;Sr. Aline Melo;43.607.175/3351-86;F;10/03/1990;1;;False;;;09/12/2023 22:11;danielapinto72;05/01/2024 02:02;alexandreramos;5,556197E+12;lucas@ig.com.br
1913;Srta. Letícia Campos;57.997.464/1490-02;F;11/08/1977;1;KPWZIEUH;True;22/06/2024 11:20;enzofreitas;28/03/2024 14:07;leandrosales;28/03/2024 14:07;leandrosales;5,552198E+12;marina@gmail.com
1914;Guilherme Isis Pereira;330.709.569-23;;06/06/1959;2;;True;11/10/2024 22:47;enzosilveira;08/12/2024 07:44;valentinacavalcanti;27/03/2024 09:25;marianacampos;5,556194E+12;isabella@ig.com.br
1915;Lívia Igor Rezende;892.720.441-11;;02/02/1968;2;3Q97Q95P;True;02/03/2025 14:20;jessicaalmeida70;04/01/2025 16:52;miguelmoreira;04/01/2025 16:52;miguelmoreira;5,553199E+12;danilo22@gmail.com
1916;Leonardo Moura Gonçalves;71.529.329/8450-37;M;03/03/1954;2;704UWS0W;False;;;25/11/2023 20:02;mariamartins62;18/11/2024 21:53;giovannarezende;5,551192E+12;julia@ig.com.br
1917;Dra. Catarina Cardoso Moreira;189.036.429-88;F;16/03/1991;2;;True;20/01/2024 06:41;eduardorocha;14/08/2024 00:19;sophiarosa50;16/04/2025 20:10;igorsouza59;5,558200E+12;valentina51@ig.com.br
1918;Sra. Murilo Freitas;893.563.286-46;;11/03/2007;1;;False;;;12/02/2024 13:02;giovannaalmeida94;11/03/2025 11:55;melissaduarte;5,554191E+12;sophia@ig.com.br
1919;Mariana Silveira;899.549.250-28;F;20/04/1988;2;9MFE3QKU;True;16/03/2025 01:36;diegonascimento59;17/01/2024 03:47;fernandavieira;17/01/2024 03:47;fernandavieira;5,558200E+12;ricardo57@yahoo.com.br
1920;Murilo Lima Castro;250.394.861-17;M;26/04/1955;2;OJ7Q0SJH;False;;;15/02/2025 06:13;giovannarodrigues;15/02/2025 06:13;giovannarodrigues;5,557190E+12;pedro66@ig.com.br
1921;Thomas Rodrigo Farias;436.461.023-20;O;07/10/1991;2;;False;;;23/11/2024 00:20;leonardomendes;23/11/2024 00:20;leonardomendes;5,556199E+12;marcelo7@gmail.com
1922;Sr. Rebeca Luz;758.047.590-08;;18/03/1956;1;;True;21/07/2024 22:21;andreduarte;08/01/2024 04:08;ceciliasantos81;08/01/2024 04:08;ceciliasantos81;5,553197E+12;thiago@yahoo.com.br
1923;Dr. Guilherme Melo Rezende;922.436.369-54;;07/01/1965;2;2AZSSDZS;False;;;22/01/2025 12:23;laurabarros59;11/09/2024 16:31;larissadias63;5,552193E+12;vitor@bol.com.br
1924;Isadora Ribeiro;33.699.094/3182-28;;02/08/1956;1;ZDFTUK1H;True;14/03/2025 03:30;beatriznovaes;14/11/2023 00:30;diegoferreira;17/12/2024 03:37;paulosilveira;5,556193E+12;samuel@hotmail.com
1925;Sra. Lorena Caldeira;29.590.940/0380-97;F;21/09/1982;2;60PRAOSF;True;21/06/2024 05:32;rebecaramos;06/11/2024 12:59;anamata47;04/03/2025 21:12;marcelomoreira31;5,554195E+12;bruna@bol.com.br
1926;Dra. Heitor Paz Paz;19.288.150/5076-77;M;18/08/1946;1;;True;15/02/2025 11:27;gabrielrodrigues;08/08/2024 21:24;thiagoduarte;12/06/2024 04:14;rafaelamoura;5,558194E+12;gabriel93@uol.com.br
1927;Dra. Aurora Oliveira;646.486.237-70;O;11/04/2003;2;;False;;;27/01/2025 02:04;leonardomartins;15/04/2025 09:00;davicorreia;5,555197E+12;giovanna@gmail.com
1928;Eduarda Manuela Almeida;123.619.769-01;F;08/02/1977;2;;False;;;18/12/2023 10:54;sophiafogaca;18/12/2023 10:54;sophiafogaca;5,558196E+12;eduardo@gmail.com
1929;Gustavo Théo Alves Oliveira;432.030.733-22;;14/07/1954;1;;False;;;04/02/2024 22:00;rodrigolima7;16/07/2024 16:35;ceciliapires98;5,558198E+12;arthur@gmail.com
1930;Srta. Isadora Mata;34.486.509/3390-87;;24/04/1968;1;;False;;;16/08/2024 18:14;luizmata;16/08/2024 18:14;luizmata;5,553200E+12;carlos92@bol.com.br
1931;Sra. Sophia Ramos Souza;52.837.294/2601-42;;12/07/1952;2;X6Y3VM29;True;19/03/2025 16:37;andrefreitas;12/03/2024 02:12;rafaelafarias;02/01/2025 15:05;rafaeloliveira;5,555192E+12;manuela21@yahoo.com.br
1932;Natália Rafaela Almeida;59.163.308/0243-17;F;17/09/1945;2;X2SRI49V;True;12/09/2024 13:30;mariarocha36;03/12/2023 23:34;igorsouza;03/12/2023 23:34;igorsouza;5,555198E+12;bruno@ig.com.br
1933;Caio Barros;936.635.566-53;;11/10/1945;2;P3RYVZ7Z;True;16/11/2024 01:33;amandamoura;12/10/2023 20:21;carolinapinto44;12/10/2023 20:21;carolinapinto44;5,554194E+12;beatriz73@yahoo.com.br
1934;Sra. Valentina Luana Barros;885.593.519-53;O;12/04/1973;1;;False;;;23/05/2024 15:20;alexandredias66;23/05/2024 15:20;alexandredias66;5,555200E+12;samuel82@uol.com.br
1935;Lorenzo Helena Fernandes;48.802.067/0893-65;;21/01/2006;2;XTJCCV9O;True;23/08/2024 07:26;rafaellima89;09/04/2025 19:52;marinanunes;06/12/2024 17:09;thiagomoraes;5,555192E+12;daniela43@bol.com.br
1936;Sr. Beatriz Costela Nunes;195.740.764-82;F;16/11/1990;1;;True;26/11/2024 22:33;isabellanunes97;26/11/2024 02:36;biancajesus88;26/11/2024 02:36;biancajesus88;5,553191E+12;julia@gmail.com
1937;Renan Souza;176.799.320-08;O;19/08/1960;1;RUZYW7ZZ;False;;;22/12/2023 15:46;gabrielmota;22/12/2023 15:46;gabrielmota;5,553193E+12;daniela@yahoo.com.br
1938;Dr. Camila Ana Mata;294.795.368-09;F;30/04/1998;1;3TRMZ8G8;True;26/03/2024 07:03;leticiarodrigues;13/01/2024 06:31;amandamota;24/07/2024 14:46;rodrigomoraes69;5,552199E+12;carolina@hotmail.com
1939;Sr. Clarice Cunha;239.737.817-59;;10/07/1954;1;;False;;;04/05/2024 08:07;henriquerocha;26/04/2024 11:52;melissajesus39;5,557194E+12;juliana18@bol.com.br
1940;Srta. Isis Daniel Ribeiro;027.220.691-64;O;26/01/1976;2;;False;;;14/08/2024 03:12;anacardoso17;20/06/2024 22:32;rodrigopires44;5,558198E+12;camila@yahoo.com.br
1941;Helena Ramos;124.290.959-08;F;19/11/2005;1;;False;;;19/10/2023 16:02;danielaporto;19/10/2023 16:02;danielaporto;5,554190E+12;leonardo@uol.com.br
1942;Anthony Murilo Lima Duarte;685.443.141-90;M;18/10/1966;1;;False;;;08/04/2024 03:55;biancaaragao;02/09/2024 08:38;alicemoreira86;5,553198E+12;carolina@gmail.com
1943;Cecília Mendes;514.360.737-68;F;06/08/1994;1;;False;;;25/10/2024 23:05;alinenascimento74;16/03/2025 01:29;brunofogaca5;5,555200E+12;yasmin@gmail.com
1944;Luiz Bruno Nunes;97.763.579/0320-88;;19/04/1986;2;FZCNSGMK;False;;;20/06/2024 13:39;arthurferreira63;17/12/2024 11:53;mariasales69;5,556199E+12;rodrigo99@hotmail.com
1945;Dra. Isaac Nogueira Rosa;935.078.174-37;O;01/10/1968;2;HLGT5T2O;True;26/05/2024 02:50;nataliaalves;17/11/2024 08:01;marcelojesus;17/05/2024 05:10;danielapinto;5,553190E+12;julia@yahoo.com.br
1946;Dr. Rafaela Bruna Nascimento;633.536.681-20;F;05/09/1961;1;;True;18/12/2024 11:23;ceciliapires13;16/06/2024 20:50;leonardomonteiro;16/06/2024 20:50;leonardomonteiro;5,556198E+12;carlos@hotmail.com
1947;Luiza Sophie Dias;06.759.157/8167-49;;31/01/1956;1;;True;21/01/2025 03:59;gabrielanovaes67;15/01/2025 08:45;caiomendes44;19/10/2024 10:56;andrenogueira63;5,557199E+12;marina27@uol.com.br
1948;Sr. Giovanna Campos;179.611.013-99;F;09/02/1966;1;MQQOS8KB;True;16/11/2023 12:17;matheusvieira24;25/12/2024 21:53;gustavosilveira40;25/12/2024 21:53;gustavosilveira40;5,558196E+12;gabriel@bol.com.br
1949;Juan Matheus Martins Lima;746.895.435-33;O;16/12/1952;2;;True;08/11/2024 01:28;lauranunes;17/04/2024 22:24;marianaoliveira72;23/03/2024 00:37;brunomoraes;5,558191E+12;bruna@uol.com.br
1950;Pedro Oliveira;20.725.624/6470-86;M;12/10/1994;2;;False;;;10/12/2023 21:30;yasminalmeida40;03/11/2024 13:02;valentinaporto;5,552197E+12;camila80@hotmail.com
1951;Thales Costa;109.671.477-66;;27/03/1994;2;;False;;;16/02/2024 21:01;ricardodias;30/12/2023 11:57;nicolemata;5,556198E+12;igor89@gmail.com
1952;Juan Rodrigues;491.178.192-63;M;04/09/2006;2;;False;;;04/12/2024 10:08;samueldias2;01/10/2023 02:17;leticiamelo;5,555197E+12;paulo61@ig.com.br
1953;Aurora Almeida Vieira;698.230.655-46;;29/09/1992;1;;False;;;13/12/2023 21:57;larissarodrigues;16/02/2024 09:38;brunarezende74;5,556200E+12;larissa@uol.com.br
1954;Igor Benício Rocha Oliveira;464.289.487-31;M;01/12/1978;2;;True;26/06/2024 10:17;vitorrocha;26/02/2024 21:38;joaoluz;12/12/2023 19:00;marinapaz;5,554196E+12;melissa43@gmail.com
1955;Diego Correia;242.553.092-99;M;20/05/1958;1;;True;16/11/2023 03:12;leandroduarte50;12/11/2024 17:22;sophiasantos54;26/05/2024 02:14;ricardocorreia;5,555193E+12;joao45@gmail.com
1956;Srta. Yago Monteiro Campos;335.236.256-22;M;05/09/1989;2;;False;;;29/05/2024 15:54;samuelrocha57;03/05/2024 10:13;pauloazevedo19;5,554192E+12;lara@uol.com.br
1957;Isaac Novaes;158.076.898-71;M;13/09/1993;2;;True;15/04/2025 09:25;brunanovaes;03/04/2025 19:12;leticiapires;04/12/2024 18:08;nicolelima62;5,554195E+12;leticia@ig.com.br
1958;Juliana Novaes;024.172.150-76;O;11/07/1953;1;;False;;;18/03/2025 18:25;julianacostela;17/11/2024 11:17;renansilva88;5,558195E+12;bianca@gmail.com
1959;Sr. Cauê Cavalcanti;27.954.976/2070-90;;27/02/1984;2;XPCD58BY;True;08/04/2025 07:48;lucasteixeira70;15/12/2023 03:04;lucasrosa12;28/07/2024 00:05;larissaporto;5,552198E+12;vitor27@yahoo.com.br
1960;Srta. Thiago Gonçalves;881.027.022-10;;20/04/1990;2;LXM3MAYP;True;13/01/2024 08:02;nataliaalves;08/08/2024 21:41;amandalopes;08/08/2024 21:41;amandalopes;5,551195E+12;gabriela63@uol.com.br
1961;Srta. Carolina Cardoso;620.862.085-52;;03/05/1984;2;Z0ACVB1G;False;;;02/06/2024 18:01;marcosluz;02/06/2024 18:01;marcosluz;5,554194E+12;vinicius@bol.com.br
1962;Paulo Maitê Jesus Jesus;891.045.635-66;O;27/07/1974;2;;False;;;24/12/2023 09:02;rebecamartins;05/06/2024 21:38;henriquebarros;5,555196E+12;rafaela@yahoo.com.br
1963;Srta. Amanda Luz Castro;38.691.193/5754-34;F;27/07/2007;1;D7UF7ITQ;False;;;06/05/2024 13:28;melissacorreia84;13/11/2023 20:52;igormonteiro75;5,555196E+12;felipe30@bol.com.br
1964;Sr. Felipe Duarte;511.591.424-35;M;12/04/1993;1;XQ5AVH6B;False;;;15/04/2024 04:25;gustavocampos58;16/10/2024 07:42;alinenascimento60;5,558196E+12;helena@hotmail.com
1965;Dr. Yuri Moraes;88.426.498/5897-42;M;07/04/1954;2;1G715Q1M;False;;;22/10/2023 19:12;ricardocorreia36;27/05/2024 01:26;ceciliabarbosa;5,555191E+12;samuel@bol.com.br
1966;Manuela Fogaça;19.638.998/3194-69;;19/09/2003;2;;True;25/11/2024 20:48;samuelmata82;10/06/2024 09:53;rafaelacampos;28/12/2024 14:12;fernandamoreira67;5,556198E+12;laura17@bol.com.br
1967;Sr. Nicolas Caldeira;655.207.746-03;M;13/11/1982;2;;True;29/10/2023 17:06;amandaalves64;01/07/2024 23:18;bernardomata;04/07/2024 04:17;julianamartins34;5,551197E+12;bernardo62@gmail.com
1968;Dr. Raquel Costa;149.275.089-38;;01/12/2006;1;;True;05/12/2024 22:20;nataliabarbosa53;03/11/2024 17:10;gustavojesus;03/11/2024 17:10;gustavojesus;5,556191E+12;carolina@uol.com.br
1969;Sr. Bryan Ramos;099.516.006-80;;22/04/2004;1;HTIEWXCY;False;;;25/11/2023 22:31;leonardoporto77;24/04/2024 01:16;renansantos;5,558199E+12;andre@ig.com.br
1970;Thomas Gonçalves;676.994.721-24;;28/02/1990;2;;False;;;10/03/2025 14:24;juliaviana39;08/04/2024 18:59;caiofogaca;5,551196E+12;jessica76@bol.com.br
1971;Benjamin Cardoso;212.710.266-23;;07/03/1948;2;QMTCQ8QC;True;31/01/2025 15:07;eduardoferreira;02/04/2025 14:19;isabellateixeira91;31/05/2024 11:40;gabrielrodrigues55;5,552194E+12;bruno@ig.com.br
1972;André Fernandes;352.613.421-51;M;26/07/1997;2;;True;08/03/2024 23:47;ricardofogaca;23/05/2024 11:10;bernardomelo9;19/06/2024 23:42;leticiapires11;5,554197E+12;rodrigo67@gmail.com
1973;Eduardo Reis;877.331.271-85;M;09/03/1993;1;;True;17/01/2025 17:52;brunosantos;11/09/2024 16:54;rodrigolima85;11/09/2024 16:54;rodrigolima85;5,553199E+12;rodrigo87@uol.com.br
1974;Sr. Ana Ribeiro;841.793.868-01;;06/08/1976;2;1VE05HOI;False;;;16/08/2024 00:36;vitornovaes;17/04/2024 13:57;yasminpinto;5,552192E+12;valentina89@ig.com.br
1975;Dr. Danilo Bruno Costela;370.572.133-13;M;21/12/1989;1;NUCMP8S0;True;12/11/2024 01:09;leonardomota;13/11/2023 17:45;rafaelnovaes;17/07/2024 06:57;carlospeixoto;5,557193E+12;marcos27@uol.com.br
1976;Srta. Patricia Carlos Fogaça;91.015.283/1546-14;O;30/11/1969;2;;False;;;23/11/2023 19:17;samuelmota80;14/04/2025 11:22;patriciafreitas;5,554192E+12;matheus1@bol.com.br
1977;Dr. Danilo Alves;474.312.189-26;;29/04/1949;1;;True;03/03/2024 22:47;henriquepeixoto;18/06/2024 21:41;alinecardoso37;24/07/2024 00:09;matheusfarias;5,554200E+12;patricia43@hotmail.com
1978;Maitê Viana;25.895.428/5420-09;F;14/05/1979;1;6FLIDP3A;True;01/02/2025 12:55;mariacostela71;21/10/2024 22:18;arthurmonteiro82;21/12/2023 05:53;mariaconceicao70;5,552190E+12;caio45@bol.com.br
1979;Murilo Porto;169.363.248-13;M;19/12/1951;2;;True;03/03/2025 15:29;diegocosta;28/11/2023 01:57;alicenovaes;11/04/2025 06:02;alicegomes;5,553197E+12;bernardo@yahoo.com.br
1980;Dra. Aurora Mariana Moreira;652.065.312-42;F;12/02/1972;1;ZAFJ6O6N;False;;;29/11/2024 05:31;leticiamendes30;03/11/2024 10:58;alicerodrigues;5,556192E+12;marcos@uol.com.br
1981;Gabriel Caldeira;66.771.335/6426-80;M;13/11/2001;2;;False;;;15/12/2023 03:07;leandrocunha72;05/09/2024 00:33;enzomonteiro99;5,555194E+12;alice14@gmail.com
1982;Henrique Danilo Lopes Fogaça;92.624.043/1089-12;M;13/08/1972;2;;False;;;24/03/2025 00:43;anaduarte;24/03/2025 00:43;anaduarte;5,556192E+12;manuela@hotmail.com
1983;Sra. Paulo Lopes;094.978.024-63;;13/08/1958;2;;True;17/03/2025 06:53;henriquecavalcanti;11/09/2024 08:25;brunapeixoto;19/02/2024 21:56;fernandapinto89;5,558192E+12;yasmin@uol.com.br
1984;Sra. Bernardo Santos;024.479.579-29;M;31/01/1990;1;;True;02/01/2025 22:32;gabrielasilveira;04/05/2024 23:17;alicemendes98;01/10/2023 03:31;brunolima22;5,555194E+12;lara29@uol.com.br
1985;Sra. Isis Théo Correia Azevedo;228.624.131-13;;24/10/1959;1;;False;;;29/04/2025 07:02;alexandrebarros;20/12/2024 18:10;biancaaraujo23;5,557195E+12;mariana@yahoo.com.br
1986;Thomas Azevedo;29.316.728/0494-53;;30/05/2002;2;IQ8BQPNY;False;;;06/02/2025 18:06;carloslima69;04/06/2024 16:22;bernardomata8;5,554198E+12;carlos9@bol.com.br
1987;Marcelo Moura Rocha;26.130.379/3203-57;;09/08/2000;2;1C4WXB4A;False;;;15/10/2024 05:57;gabrielapinto43;15/10/2024 05:57;gabrielapinto43;5,556199E+12;rodrigo45@uol.com.br
1988;Vitória Vitor Melo Costa;20.470.455/0854-85;O;15/07/1986;2;;False;;;27/01/2025 12:14;lauralima76;07/07/2024 11:33;manuelagoncalves;5,554197E+12;ana59@bol.com.br
1989;Srta. Isabella Lopes;95.654.345/8232-59;O;06/10/1977;2;EEM258F4;False;;;28/10/2024 17:44;marcelogomes;12/11/2023 08:04;nicolecunha23;5,557197E+12;aline31@bol.com.br
1990;Noah João Melo Vieira;863.700.561-57;;11/01/1961;1;CD673F92;True;11/11/2024 00:53;brunaramos96;17/11/2024 15:44;isabellapinto;17/11/2024 15:44;isabellapinto;5,555194E+12;marina@ig.com.br
1991;Dra. Noah Freitas;36.973.539/5216-10;O;18/07/1966;2;OPU8EIEE;False;;;22/05/2024 05:46;ricardofernandes;22/05/2024 05:46;ricardofernandes;5,556198E+12;bernardo61@ig.com.br
1992;Sr. Yasmin Moreira;648.489.462-75;;08/06/2000;2;;False;;;03/03/2024 14:11;marinaluz;25/02/2025 08:08;gustavogomes;5,554190E+12;beatriz34@uol.com.br
1993;Sr. Rafaela Nascimento;014.964.680-45;;15/03/1990;1;;False;;;02/12/2024 15:19;daniloferreira;12/02/2024 09:29;laradias40;5,558198E+12;caio40@ig.com.br
1994;Srta. Bryan Calebe Mendes;84.816.597/8121-91;M;16/07/2003;1;;True;27/10/2023 12:22;miguelcastro;12/05/2024 04:13;alinenascimento;12/05/2024 04:13;alinenascimento;5,554197E+12;vitor@ig.com.br
1995;Dr. Luana Clara Melo;523.214.837-64;;16/10/1957;1;ZQ7RQO17;False;;;14/02/2024 08:32;miguelfernandes60;14/02/2024 08:32;miguelfernandes60;5,552196E+12;rafael72@bol.com.br
1996;Arthur Moura;331.780.823-33;;08/08/1945;1;MIN8OY0W;False;;;02/05/2025 23:54;leticiaconceicao;14/02/2024 04:55;marianapinto42;5,554190E+12;gustavo77@ig.com.br
1997;Sophie Azevedo Lima;67.102.615/6331-14;O;28/01/2005;2;;False;;;06/07/2024 12:39;carolinagomes;06/07/2024 12:39;carolinagomes;5,557193E+12;beatriz34@gmail.com
1998;Dra. Davi Teixeira;230.438.441-98;O;14/10/1947;1;RKNCJ4BG;False;;;14/12/2023 13:42;melissamata49;10/09/2024 06:59;patriciafernandes37;5,552200E+12;davi@yahoo.com.br
1999;Francisco Moura;403.700.725-42;;25/04/1982;1;;True;14/03/2025 14:36;davimelo20;03/03/2025 03:21;marianaferreira;14/03/2025 03:00;rodrigoreis;5,558190E+12;larissa@ig.com.br
2000;Heloísa Castro;595.232.643-00;;01/12/1960;2;;True;13/07/2024 14:20;rafaelcunha;16/02/2024 17:49;viniciusmonteiro85;16/02/2024 17:49;viniciusmonteiro85;5,554192E+12;renan49@uol.com.br
